,surface_reelle_bati,code_commune,type_local,valeur_fonciere
1042967,11.0,75117,Appartement,92000.0
954980,53.0,92026,Appartement,379000.0
971529,20.0,93051,Appartement,127000.0
1041263,67.0,75118,Appartement,495000.0
988234,45.0,94041,Appartement,515000.0
989658,56.0,94022,Appartement,178000.0
999854,78.0,94017,Appartement,305000.0
946649,30.0,92062,Appartement,300000.0
959060,59.0,92012,Appartement,590000.0
1053978,14.0,75116,Appartement,109000.0
1036167,15.0,75109,Appartement,192000.0
1038445,67.0,75120,Appartement,620000.0
995415,28.0,94046,Appartement,168000.0
982522,15.0,93061,Appartement,120000.0
1034692,7.0,75109,Appartement,395000.0
993855,35.0,94058,Maison,440000.0
1048310,20.0,75115,Appartement,230000.0
1049426,44.0,75111,Appartement,565100.0
957627,74.0,92020,Appartement,649200.0
964810,78.0,92007,Maison,568000.0
963173,43.0,92023,Appartement,268400.0
992569,9.0,94022,Appartement,72000.0
1060433,81.0,75115,Appartement,756900.0
967610,65.0,93045,Appartement,595000.0
944490,30.0,92073,Appartement,263200.0
1062443,76.0,75112,Appartement,835900.0
998077,85.0,94059,Maison,520000.0
1049334,110.0,75113,Appartement,220000.0
982335,61.0,93048,Appartement,340000.0
954650,40.0,92050,Maison,320000.0
948694,95.0,92073,Maison,1330000.0
1062556,29.0,75106,Appartement,280000.0
957538,52.0,92012,Appartement,470000.0
981340,70.0,93073,Appartement,190000.0
960572,105.0,92022,Maison,900000.0
983390,28.0,93078,Appartement,97000.0
983299,89.0,93046,Maison,258000.0
1063596,30.0,75115,Appartement,368760.0
1035116,90.0,75119,Appartement,1070000.0
962395,34.0,92072,Appartement,245140.0
1065171,56.0,75115,Appartement,676000.0
1049616,53.0,75107,Appartement,1897500.0
966919,75.0,92002,Maison,490000.0
980947,72.0,93015,Maison,190000.0
971481,56.0,93001,Appartement,150000.0
968876,60.0,93070,Appartement,379990.0
965757,60.0,92033,Appartement,484000.0
1001303,105.0,94019,Maison,200000.0
1040443,72.0,75120,Appartement,594100.0
997015,48.0,94058,Appartement,295000.0
970510,91.0,93049,Appartement,530235.0
947662,25.0,92050,Appartement,148770.0
1064838,41.0,75111,Appartement,508500.0
970397,63.0,93005,Appartement,262000.0
957987,71.0,92014,Appartement,185000.0
948646,78.0,92062,Appartement,493400.0
954025,6.0,92051,Appartement,74000.0
973423,184.0,93032,Maison,412000.0
1032786,120.0,75117,Appartement,2269500.0
1036311,132.0,75101,Appartement,3179920.0
994094,61.0,94019,Appartement,195000.0
1033082,55.0,75118,Appartement,407550.0
995378,90.0,94022,Maison,548200.0
1029683,20.0,75109,Appartement,289350.0
945497,40.0,92044,Appartement,415000.0
1052564,35.0,75112,Appartement,310000.0
1056998,67.0,75114,Appartement,567000.0
951204,40.0,92035,Appartement,275000.0
950434,30.0,92004,Appartement,189050.0
1037730,7.0,75118,Appartement,72000.0
948775,90.0,92044,Appartement,1161620.0
996134,67.0,94015,Appartement,329400.0
951033,61.0,92050,Appartement,356950.0
1038707,30.0,75117,Appartement,309524.0
1030201,40.0,75118,Appartement,630000.0
1060653,71.0,75111,Appartement,600000.0
984219,41.0,94002,Appartement,15000.0
971922,97.0,93073,Maison,269560.0
1063234,232.0,75115,Appartement,3737864.0
992616,115.0,94033,Appartement,931470.0
1049158,44.0,75116,Appartement,497300.0
947932,24.0,92009,Maison,1416152.0
958937,92.0,92012,Appartement,1007000.0
949924,56.0,92024,Appartement,197775.69
1041707,59.0,75103,Appartement,650000.0
950321,62.0,92024,Appartement,498550.0
1062879,76.0,75106,Appartement,840000.0
1031525,92.0,75118,Appartement,1019200.0
987228,75.0,94001,Appartement,245000.0
1040963,55.0,75119,Appartement,575000.0
977330,47.0,93005,Appartement,120000.0
1038845,35.0,75118,Appartement,340000.0
959402,99.0,92033,Appartement,590000.0
1046334,20.0,75102,Appartement,328500.0
986780,42.0,94058,Appartement,280000.0
1065367,22.0,75111,Appartement,220000.0
966712,63.0,92040,Appartement,544405.0
993521,66.0,94042,Appartement,409500.0
947558,34.0,92026,Appartement,170000.0
945363,39.0,92051,Appartement,490000.0
997224,71.0,94033,Maison,520000.0
994386,49.0,94022,Appartement,135000.0
1000440,18.0,94079,Appartement,62900.0
1057689,30.0,75116,Appartement,380000.0
1037835,41.0,75118,Appartement,300000.0
1036229,22.0,75101,Appartement,260000.0
991745,68.0,94017,Appartement,267000.0
964246,63.0,92020,Appartement,380000.0
967965,99.0,93066,Appartement,263000.0
1044513,55.0,75117,Appartement,565000.0
963834,120.0,92002,Appartement,832800.0
951747,93.0,92051,Appartement,1130000.0
968165,71.0,93010,Appartement,219000.0
955433,70.0,92062,Appartement,388287.9
946661,80.0,92035,Appartement,635000.0
1035714,30.0,75120,Appartement,202500.0
953571,40.0,92009,Appartement,206000.0
999990,69.0,94068,Appartement,390000.0
1047085,52.0,75111,Appartement,585000.0
1062438,48.0,75111,Appartement,520000.0
1029172,33.0,75110,Appartement,310000.0
952339,62.0,92050,Appartement,299000.0
1054751,36.0,75106,Appartement,563000.0
962977,14.0,92075,Appartement,114000.0
1032061,38.0,75118,Appartement,409000.0
956527,22.0,92012,Appartement,225000.0
1031074,20.0,75117,Appartement,145000.0
994245,60.0,94058,Maison,1591181.0
944502,45.0,92051,Appartement,1145680.0
973221,55.0,93029,Maison,280000.0
959344,61.0,92002,Appartement,272000.0
982901,132.0,93031,Appartement,151000.0
994513,56.0,94080,Appartement,613100.0
987405,56.0,94038,Appartement,266000.0
1050019,47.0,75115,Appartement,478700.0
977857,82.0,93071,Appartement,178000.0
969932,26.0,93055,Appartement,227000.0
1056461,60.0,75114,Appartement,638000.0
966505,50.0,92032,Maison,1090000.0
980455,94.0,93029,Maison,337000.0
1047530,69.0,75114,Appartement,515000.0
979687,155.0,93071,Maison,445000.0
1034620,35.0,75103,Appartement,398500.0
1062841,45.0,75112,Appartement,400000.0
981928,68.0,93070,Appartement,385000.0
1057171,40.0,75115,Appartement,504000.0
1060312,24.0,75111,Appartement,189500.0
1037337,49.0,75120,Appartement,310000.0
950918,67.0,92035,Appartement,377100.0
1058434,39.0,75113,Appartement,383500.0
945764,44.0,92044,Appartement,480300.0
1040785,86.0,75104,Appartement,1125000.0
953608,55.0,92024,Appartement,350000.0
960083,67.0,92049,Appartement,561850.0
968219,32.0,93006,Appartement,205000.0
970244,77.0,93006,Appartement,315000.0
951810,135.0,92050,Maison,985300.0
950715,15.0,92050,Appartement,104000.0
987524,52.0,94028,Appartement,216000.0
971702,108.0,93078,Maison,325000.0
1033031,45.0,75108,Appartement,6000000.0
1033221,13.0,75119,Appartement,284500.0
1055550,38.0,75112,Appartement,394000.0
1047499,27.0,75111,Appartement,26000.0
1054957,115.0,75116,Appartement,2310000.0
953046,26.0,92026,Appartement,217000.0
979986,72.0,93014,Appartement,59000.0
993102,45.0,94044,Appartement,172000.0
962181,62.0,92049,Appartement,394000.0
979444,48.0,93077,Appartement,172500.0
1038374,140.0,75117,Appartement,1747000.0
1039039,14.0,75101,Appartement,252176.0
966677,55.0,92023,Maison,1406500.0
1062859,35.0,75111,Appartement,430000.0
1053373,198.0,75107,Appartement,3165340.0
951919,108.0,92036,Maison,643000.0
969008,84.0,93057,Maison,407940.0
1052227,24.0,75112,Appartement,333000.0
955956,63.0,92024,Appartement,414000.0
1039942,130.0,75108,Appartement,1665000.0
1056731,89.0,75115,Appartement,908671.0
1062603,23.0,75115,Appartement,210050.0
1035222,31.0,75110,Appartement,361000.0
1051900,28.0,75107,Appartement,639000.0
998630,27.0,94058,Appartement,210000.0
1030848,33.0,75118,Appartement,360000.0
1033596,31.0,75118,Appartement,260000.0
962537,49.0,92049,Appartement,497180.0
945621,33.0,92024,Appartement,207470.0
1059376,28.0,75112,Appartement,302000.0
1057989,94.0,75105,Appartement,1097000.0
1033788,110.0,75117,Appartement,3024160.0
1044733,40.0,75118,Appartement,333000.0
1042169,40.0,75119,Appartement,353750.0
978651,35.0,93029,Appartement,149000.0
1044753,25.0,75118,Appartement,285000.0
957310,60.0,92023,Appartement,432300.0
995670,76.0,94079,Appartement,217500.0
1031769,57.0,75101,Appartement,787500.0
990209,16.0,94069,Appartement,112500.0
1029433,4.0,75101,Appartement,79000.0
990523,84.0,94068,Maison,730000.0
970240,70.0,93051,Appartement,345000.0
945915,13.0,92051,Appartement,115000.0
953824,60.0,92009,Appartement,441450.0
998357,50.0,94079,Appartement,179900.0
978543,53.0,93048,Appartement,350000.0
993548,69.0,94058,Appartement,338000.0
978344,56.0,93032,Maison,259500.0
1046910,76.0,75111,Appartement,1190193.0
975824,31.0,93001,Appartement,157860.0
1048490,27.0,75111,Appartement,280000.0
947032,82.0,92035,Appartement,430000.0
973846,28.0,93006,Appartement,190000.0
1032449,90.0,75117,Appartement,1065000.0
989654,216.0,94022,Maison,980000.0
948232,120.0,92026,Maison,1283000.0
974823,30.0,93070,Appartement,190000.0
1041604,43.0,75108,Appartement,378000.0
1061295,49.0,75114,Appartement,584389.0
1049732,23.0,75111,Appartement,215000.0
978271,35.0,93005,Appartement,130000.0
1037855,50.0,75120,Appartement,416500.0
1062779,35.0,75114,Appartement,330000.0
970611,17.0,93001,Appartement,100000.0
960301,90.0,92019,Appartement,331200.0
996834,81.0,94080,Appartement,860000.0
1049838,120.0,75116,Appartement,1800000.0
954253,169.0,92063,Maison,1315000.0
1057701,29.0,75111,Appartement,950000.0
1052017,24.0,75115,Appartement,315000.0
945701,86.0,92025,Appartement,400000.0
979539,78.0,93078,Maison,179000.0
945732,37.0,92026,Appartement,411459.0
946844,79.0,92073,Appartement,675000.0
955799,49.0,92004,Appartement,380000.0
993414,58.0,94015,Appartement,368000.0
1000342,92.0,94080,Appartement,1215000.0
960360,60.0,92014,Appartement,345000.0
978879,47.0,93048,Maison,390000.0
962321,65.0,92007,Appartement,233000.0
983241,50.0,93001,Appartement,190000.0
1062336,80.0,75115,Appartement,868100.0
990324,112.0,94079,Maison,395000.0
1044111,29.0,75110,Appartement,254000.0
1029774,22.0,75118,Appartement,205000.0
1032529,28.0,75119,Appartement,318000.0
1057061,42.0,75113,Appartement,450000.0
1050907,42.0,75114,Appartement,383600.0
951040,139.0,92025,Maison,1016000.0
967059,105.0,92064,Appartement,663020.0
946427,84.0,92025,Appartement,374000.0
987106,53.0,94004,Maison,205000.0
1045258,90.0,75117,Appartement,1130000.0
969783,41.0,93051,Appartement,108000.0
1057579,65.0,75114,Appartement,620000.0
947319,112.0,92009,Maison,1000000.0
966871,30.0,92020,Appartement,153000.0
964241,27.0,92049,Appartement,196000.0
1035227,27.0,75118,Appartement,340000.0
1034397,26.0,75118,Appartement,365000.0
1047705,11.0,75105,Appartement,177000.0
1032918,41.0,75119,Appartement,336000.0
1040597,84.0,75110,Appartement,932800.0
968552,17.0,93045,Appartement,150000.0
975823,131.0,93032,Maison,585000.0
990396,91.0,94028,Appartement,580000.0
960245,73.0,92040,Appartement,638500.0
945992,50.0,92062,Appartement,376500.0
1032701,20.0,75118,Appartement,180000.0
953237,33.0,92044,Appartement,625000.0
998115,52.0,94037,Appartement,337000.0
1049482,71.0,75115,Appartement,604000.0
976736,71.0,93066,Appartement,329900.0
976599,62.0,93006,Appartement,293000.0
1062998,44.0,75111,Appartement,486950.0
1047609,78.0,75116,Appartement,886880.0
1064796,16.0,75114,Appartement,175000.0
1062151,48.0,75111,Appartement,500000.0
1046993,38.0,75116,Appartement,426000.0
1036474,15.0,75110,Appartement,238000.0
970586,50.0,93063,Appartement,265000.0
1036654,70.0,75120,Appartement,640000.0
950719,25.0,92050,Appartement,190476.0
982320,64.0,93066,Appartement,227000.0
953591,35.0,92004,Appartement,253000.0
1058528,110.0,75105,Appartement,1434600.0
995189,125.0,94077,Maison,325000.0
955446,59.0,92063,Appartement,347000.0
974731,37.0,93053,Appartement,192000.0
987820,25.0,94048,Appartement,205000.0
998409,65.0,94033,Appartement,431300.0
975040,35.0,93048,Appartement,348080.0
985165,71.0,94038,Appartement,325476.0
1031453,37.0,75118,Appartement,460000.0
953300,85.0,92062,Appartement,672000.0
945830,27.0,92050,Appartement,168400.0
945597,50.0,92024,Appartement,303000.0
999077,65.0,94081,Appartement,299900.0
1057137,75.0,75111,Appartement,902500.0
945887,66.0,92050,Appartement,325000.0
974133,71.0,93077,Appartement,100000.0
990360,90.0,94073,Maison,401300.0
1050261,49.0,75105,Appartement,535000.0
971643,66.0,93053,Appartement,206400.0
974058,95.0,93001,Appartement,240000.0
956491,40.0,92062,Appartement,1900000.0
987676,69.0,94038,Appartement,320000.0
1063477,40.0,75105,Appartement,450000.0
1047068,53.0,75114,Appartement,600000.0
974239,33.0,93055,Appartement,242000.0
955894,88.0,92062,Appartement,865000.0
1036757,58.0,75120,Appartement,558000.0
966318,186.0,92064,Maison,2300000.0
958297,43.0,92040,Appartement,432400.0
1046379,81.0,75109,Appartement,870000.0
1047012,41.0,75116,Appartement,527030.0
984043,80.0,94021,Appartement,146916.0
998269,67.0,94028,Appartement,262000.0
1044570,17.0,75120,Appartement,164000.0
945169,92.0,92063,Maison,808060.0
1040169,78.0,75117,Appartement,822230.0
1065173,83.0,75115,Appartement,726000.0
1064329,79.0,75107,Appartement,1547000.0
988635,89.0,94015,Appartement,425000.0
981184,167.0,93071,Maison,260000.0
972763,90.0,93014,Maison,256000.0
948903,95.0,92044,Appartement,1030500.0
965244,29.0,92012,Appartement,375000.0
1030240,75.0,75119,Appartement,740000.0
974703,68.0,93051,Appartement,215000.0
971299,28.0,93046,Maison,27500.0
950150,34.0,92063,Appartement,89100.0
1049434,78.0,75114,Appartement,937485.0
958041,67.0,92064,Appartement,587600.0
1044217,30.0,75110,Appartement,353100.0
1043917,54.0,75117,Appartement,581000.0
991919,60.0,94052,Appartement,350000.0
971772,84.0,93077,Appartement,325000.0
1054891,50.0,75105,Appartement,747750.0
1045340,40.0,75103,Appartement,485000.0
983578,62.0,93077,Appartement,255000.0
1049758,88.0,75116,Appartement,1569013.0
1052552,28.0,75106,Appartement,470000.0
967435,67.0,93073,Appartement,174000.0
1050385,63.0,75113,Appartement,650000.0
952179,50.0,92035,Appartement,382000.0
970743,64.0,93051,Appartement,228000.0
966373,77.0,92012,Appartement,606000.0
952186,62.0,92004,Appartement,413000.0
974110,120.0,93073,Maison,489000.0
1001042,66.0,94081,Maison,349200.0
971864,65.0,93006,Maison,430000.0
1040312,27.0,75120,Appartement,285700.0
989306,50.0,94038,Appartement,207000.0
1052373,39.0,75115,Appartement,460400.0
1060674,50.0,75114,Appartement,653250.0
1043408,49.0,75119,Appartement,495000.0
1048480,19.0,75107,Appartement,500000.0
953897,53.0,92004,Appartement,301500.0
991970,130.0,94017,Maison,598900.0
1043895,28.0,75118,Appartement,341000.0
996084,126.0,94038,Maison,620000.0
946164,86.0,92073,Appartement,725590.0
983736,50.0,93078,Maison,270000.0
961181,70.0,92060,Appartement,387900.0
1050126,39.0,75115,Appartement,390000.0
988041,12.0,94037,Appartement,105000.0
958351,47.0,92020,Appartement,315250.0
1032220,100.0,75110,Appartement,937800.0
1047774,42.0,75114,Appartement,668550.0
1043664,20.0,75120,Appartement,202430.0
1046375,39.0,75118,Appartement,310000.0
986587,27.0,94054,Appartement,85000.0
954498,74.0,92050,Appartement,468000.0
1038151,5.0,75109,Appartement,40000.0
1039849,90.0,75104,Appartement,1068000.0
962763,40.0,92075,Appartement,202764.0
946924,27.0,92044,Appartement,375000.0
1043088,29.0,75117,Appartement,347500.0
1058171,169.0,75106,Appartement,3795000.0
953991,50.0,92050,Maison,502000.0
981097,55.0,93008,Appartement,155500.0
987191,136.0,94033,Maison,777500.0
1059059,22.0,75107,Appartement,365000.0
1050319,110.0,75116,Appartement,1107000.0
1031352,45.0,75117,Appartement,455700.0
952288,38.0,92026,Appartement,316800.0
950853,105.0,92009,Appartement,730000.0
964934,48.0,92012,Appartement,468000.0
1063641,26.0,75111,Appartement,276000.0
990007,37.0,94081,Appartement,159500.0
988061,66.0,94041,Appartement,394000.0
971723,33.0,93066,Appartement,1652386.0
1055822,67.0,75111,Appartement,838000.0
950666,62.0,92026,Appartement,553966.0
997617,59.0,94046,Appartement,321000.0
981274,51.0,93051,Appartement,204250.0
1058676,115.0,75116,Appartement,1773000.0
945103,42.0,92062,Appartement,372000.0
984386,70.0,94071,Maison,535000.0
982518,85.0,93074,Maison,355000.0
944948,60.0,92062,Appartement,420000.0
1056317,20.0,75112,Appartement,150000.0
952590,70.0,92050,Appartement,315000.0
1036166,78.0,75118,Maison,1085385.0
958498,67.0,92064,Appartement,463000.0
1039250,39.0,75117,Appartement,400500.0
996164,102.0,94052,Appartement,1340000.0
981437,80.0,93001,Appartement,435426.0
1063842,80.0,75116,Appartement,972000.0
1058036,82.0,75112,Appartement,860000.0
1064381,114.0,75115,Appartement,1000000.0
995001,44.0,94073,Maison,450000.0
960426,51.0,92002,Maison,820000.0
1057066,9.0,75106,Appartement,110000.0
950418,36.0,92073,Appartement,272400.0
1048185,146.0,75116,Appartement,2570000.0
969650,72.0,93053,Appartement,162531.0
966414,57.0,92064,Appartement,310000.0
1054650,114.0,75113,Appartement,1237500.0
963038,24.0,92075,Appartement,242000.0
990707,66.0,94028,Appartement,325000.0
955909,48.0,92050,Appartement,448000.0
949540,34.0,92024,Appartement,580000.0
954590,42.0,92026,Appartement,350000.0
974924,39.0,93049,Appartement,218000.0
995246,45.0,94046,Appartement,325000.0
1035319,37.0,75110,Appartement,425350.0
993677,77.0,94073,Appartement,353220.0
1041711,26.0,75118,Appartement,240000.0
1038123,30.0,75117,Appartement,354000.0
986084,61.0,94046,Appartement,313000.0
969398,83.0,93077,Appartement,290000.0
1049260,91.0,75116,Appartement,1134000.0
954124,77.0,92078,Appartement,153810.0
1034412,156.0,75117,Appartement,2100000.0
1033410,50.0,75120,Appartement,585000.0
983558,130.0,93064,Maison,620500.0
956328,45.0,92062,Appartement,361000.0
981311,48.0,93046,Appartement,150000.0
1049198,82.0,75115,Appartement,905000.0
997047,75.0,94073,Maison,450000.0
1001323,12.0,94081,Appartement,180000.0
951055,95.0,92062,Appartement,714350.0
998964,41.0,94028,Appartement,154210.0
1055829,60.0,75107,Appartement,514100.0
984395,63.0,94081,Appartement,272810.0
968866,71.0,93031,Appartement,88000.0
961671,55.0,92012,Appartement,510000.0
958045,84.0,92072,Maison,1138500.0
990062,75.0,94022,Appartement,290000.0
971323,89.0,93064,Appartement,291000.0
1046458,43.0,75120,Appartement,290000.0
1038916,49.0,75110,Appartement,468500.0
994013,49.0,94034,Appartement,185000.0
1051159,40.0,75114,Appartement,2990000.0
997406,55.0,94067,Appartement,590000.0
991861,20.0,94016,Appartement,113685.23
1041456,41.0,75120,Appartement,370000.0
1060012,113.0,75105,Appartement,1700000.0
1050986,46.0,75115,Appartement,418000.0
965375,78.0,92019,Appartement,475000.0
950031,53.0,92044,Appartement,440000.0
993513,78.0,94073,Appartement,237000.0
983880,50.0,94080,Appartement,420000.0
950320,80.0,92024,Appartement,688000.0
992176,36.0,94059,Appartement,154000.0
1060038,25.0,75112,Appartement,248900.0
989413,72.0,94034,Maison,260000.0
999308,27.0,94068,Appartement,128000.0
950468,104.0,92025,Maison,987750.0
